foundation_slug,program_slug,award_year,recipient_name,recipient_type,project_title,project_description,amount,currency,source_url,discipline,confidence,needs_review,review_reason,scan_metadata
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Väisänen Liisa,individual,Afrikan voodoosta Rock and Rolliin ja kauhuelokuviin,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Väisänen Liisa**, Albolote | Afrikan voodoosta Rock and Rolliin ja kauhuelokuviin (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Väisänen Liisa"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Välimäki Elina,individual,"Tietoa, tukea, turvaa – Suomi-ihmisiä maailmalla",,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Välimäki Elina**, Tampere | Tietoa, tukea, turvaa – Suomi-ihmisiä maailmalla (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Välimäki Elina"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Wessman Harri,individual,Säveltäjän läpileikkaus Suomen musiikkielämästä,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Wessman Harri**, Helsinki | Säveltäjän läpileikkaus Suomen musiikkielämästä (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Wessman Harri"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Wetterstrand Tuija,individual,Nuijasota Hämeessä 1597,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Wetterstrand Tuija**, Helsinki | Nuijasota Hämeessä 1597 (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Wetterstrand Tuija"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Ängeslevä Päivi,individual,Tietokirja lapsen väkivaltaisuudesta,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Ängeslevä Päivi**, Helsinki | Tietokirja lapsen väkivaltaisuudesta (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Ängeslevä Päivi"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
valokuvataiteen-museo,general,2026,Clare Bottomley,individual,You Don't Have to Emerge from Nothing,"Väitöstutkimus, taiteellinen osuus",4000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.8,False,,"{""source_quote"": ""Clare Bottomley: Väitöstutkimus, *You Don't Have to Emerge from Nothing,* taiteellinen osuus 4000 euroa"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Clare Bottomley"", ""amount_raw"": ""4000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 1.0, ""notes"": ""Purpose text split around the italicized project title; exact segmentation of purpose vs title is inferred."", ""chunk_id"": ""000"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2026,Nina Vatanen,individual,,Kuvatoimisto Kuvakeskuksen negatiivikokoelman tutkiminen,4000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.9,False,,"{""source_quote"": ""Nina Vatanen: Kuvatoimisto Kuvakeskuksen negatiivikokoelman tutkiminen, 4000 euroa."", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Nina Vatanen"", ""amount_raw"": ""4000 euroa"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2026,Olavi Hankimo,individual,,"Arkistointityö, 1886–1917 valmistetut valokuvapostikortit",8000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.9,False,,"{""source_quote"": ""Olavi Hankimo: Arkistointityö, 1886–1917 valmistetut valokuvapostikortit, 8000 euroa."", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Olavi Hankimo"", ""amount_raw"": ""8000 euroa"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2026,Ville Rinne,individual,Post-dokumentaarisen valokuvan narratiivisuus,"Väitöstutkimus, työskentelyapuraha",6000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.8,False,,"{""source_quote"": ""Ville Rinne: Väitöstutkimus, *Post-dokumentaarisen valokuvan narratiivisuus,* työskentelyapuraha, 6000 euroa"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Ville Rinne"", ""amount_raw"": ""6000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 1.0, ""notes"": ""Purpose text split around the italicized project title; exact segmentation of purpose vs title is inferred."", ""chunk_id"": ""000"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2025,Darja Zaitsev,individual,,"Zaitsevin väitöstutkimus tutkii Valokuvataiteilijoiden liiton ja alueellisten valokuvakeskusten roolia suomalaisen valokuvataiteen kentällä. Se tarkastelee suomalaisen valokuvataiteen kentän vapaiden toimijoiden, liiton ja alueellisten valokuvakeskusten historiaa, nykytilannetta ja tulevaisuutta.",7000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.8,False,,"{""source_quote"": ""7000 euroa MA/TaM **Darja Zaitseville** hänen väitöskirjatutkimustaan varten."", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Darja Zaitseville"", ""amount_raw"": ""7000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (zaitsev not in 'Darja Zaitseville'): check spelling""], ""notes"": ""Recipient name given in inflected (allative) form 'Zaitseville'; undone to nominative 'Zaitsev' following the Lindqvist-example rule. Discipline inferred from section heading 'valokuvatutkimus'."", ""chunk_id"": ""001"", ""run_id"": ""valokuvataiteen-museo"", ""purpose"": ""hänen väitöskirjatutkimustaan varten.""}"
valokuvataiteen-museo,general,2025,Suzanne Mooney,individual,Looking with and through Glass in Proximity to Photography,hänen väitöskirjansa ”Looking with and through Glass in Proximity to Photography” kirjallisen osuuden kirjoittamiseen ja viimeistelyyn.,3000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.8,False,,"{""source_quote"": ""3000 euroa MA **Suzanne Mooneylle** hänen väitöskirjansa ”Looking with and through Glass in Proximity to Photography” kirjallisen osuuden kirjoittamiseen ja viimeistelyyn."", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Suzanne Mooneylle"", ""amount_raw"": ""3000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (mooney not in 'Suzanne Mooneylle'): check spelling""], ""notes"": ""Recipient name given in inflected (allative) form 'Mooneylle'; undone to nominative 'Mooney'. Discipline inferred from section heading 'valokuvatutkimus'."", ""chunk_id"": ""001"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2024,Kari Silvola,individual,A Darkroom of My Own; The Confessions of a Male Model,mainos- ja muotikuviin pohjautuvan sisäistettyä itsesyrjintää ja passing-ilmiötä käsittelevän artikkeliväitöskirjan viimeistelyyn,4000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.8,False,,"{""source_quote"": ""4000 euroa FM **Kari Silvolalle** mainos- ja muotikuviin pohjautuvan sisäistettyä itsesyrjintää ja passing-ilmiötä käsittelevän artikkeliväitöskirjan *A Darkroom of My Own; The Confessions of a Male Model*viimeistelyyn."", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Kari Silvolalle"", ""amount_raw"": ""4000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (silvola not in 'Kari Silvolalle'): check spelling""], ""notes"": ""Name inflected as 'Kari Silvolalle' in source; undone to nominative 'Kari Silvola'."", ""chunk_id"": ""002"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2024,Minna Ijäs,individual,Muotokuvia kotona. Esittäytymisen tapoja H. Attilan valokuvissa 1920–1930-luvuilla,valokuvaaja H. Attilan kuvia käsittelevän väitöskirjan viimeistelyyn,6000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.8,False,,"{""source_quote"": ""6000 euroa FM **Minna Ijäkselle** valokuvaaja H. Attilan kuvia käsittelevän väitöskirjan viimeistelyyn. Väitöskirjan työnimi on *Muotokuvia kotona. Esittäytymisen tapoja H. Attilan valokuvissa 1920–1930-luvuilla*."", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Minna Ijäkselle"", ""amount_raw"": ""6000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (ijäs not in 'Minna Ijäkselle'): check spelling""], ""notes"": ""Name inflected as 'Minna Ijäkselle' in source; undone to nominative 'Minna Ijäs'."", ""chunk_id"": ""002"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2023,Aura Saarikoski,individual,Sumuiset todet – autofiktion ilmentymiä valokuvataiteessa,väitöskirjan Sumuiset todet – autofiktion ilmentymiä valokuvataiteessa edistämiseen.,5000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.8,False,,"{""source_quote"": ""5000 euroa TaM **Aura Saarikoskelle** väitöskirjan *Sumuiset todet – autofiktion ilmentymiä valokuvataiteessa* edistämiseen."", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Aura Saarikoskelle"", ""amount_raw"": ""5000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (saarikoski not in 'Aura Saarikoskelle'): check spelling""], ""notes"": ""Name was in inflected form (Saarikoskelle) in the source; converted to nominative (Saarikoski)."", ""chunk_id"": ""003"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2023,Lumi (Hannele) Kauppinen,individual,,eläinkuvan murrosta käsittelevään monografiaväitöskirjaan.,5000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.8,False,,"{""source_quote"": ""5000 euroa MA, BA **Lumi (Hannele) Kauppiselle** eläinkuvan murrosta käsittelevään monografiaväitöskirjaan."", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Lumi (Hannele) Kauppiselle"", ""amount_raw"": ""5000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (kauppinen not in 'Lumi (Hannele) Kauppiselle'): check spelling""], ""notes"": ""Name was in inflected form (Kauppiselle) in the source; converted to nominative (Kauppinen)."", ""chunk_id"": ""003"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2022,Johanna Frigård ja työryhmä,group,Naisvalokuvaajat Suomessa,tutkimukseen,10000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.8,False,,"{""source_quote"": ""myöntänyt Börje ja Dagmar Söderholmin rahaston apurahan 10.000 euroa FT **Johanna Frigårdille ja työryhmälle** tutkimukseen *Naisvalokuvaajat Suomessa*"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Johanna Frigårdille ja työryhmälle"", ""amount_raw"": ""10.000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (frigård, työryhmä not in 'Johanna Frigårdille ja työryhmälle'): check spelling""], ""notes"": ""Recipient name inflected in source (Frigårdille, työryhmälle); converted to nominative form Johanna Frigård ja työryhmä."", ""chunk_id"": ""004"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2021,Hanna Timonen,individual,"Seriality, the Everyday and Vernacular Attitude",väitöskirjaan,5000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.85,False,,"{""source_quote"": ""TaM **Hanna Timonen** 5000 euroa väitöskirjaan *Seriality, the Everyday and Vernacular Attitude*."", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""TaM **Hanna Timonen**"", ""amount_raw"": ""5000 euroa"", ""agent_confidence"": 0.85, ""rule_score"": 1.0, ""notes"": ""Discipline inferred from section heading."", ""chunk_id"": ""005"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2021,Petri Juntunen,individual,Photography´s Transformation Within Virtual Reality.,väitöskirjaan,5000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.85,False,,"{""source_quote"": ""TaM **Petri Juntunen** 5000 euroa väitöskirjaan *Photography´s Transformation Within Virtual Reality.*"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""TaM **Petri Juntunen**"", ""amount_raw"": ""5000 euroa"", ""agent_confidence"": 0.85, ""rule_score"": 1.0, ""notes"": ""Discipline inferred from section heading; title trailing period may belong to sentence not title."", ""chunk_id"": ""005"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2020,Carlos Idrobo,individual,"Walking between Time, Memory and Oblivion - The Walking / Photography of Jouko Leskelä, Jari Silomäki and Juha Suonpää",artikkeliin,3000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.9,False,,"{""source_quote"": ""Dr. **Carlos Idrobo**, 3000 e artikkeliin *Walking between Time, Memory and Oblivion - The Walking / Photography of Jouko Leskelä, Jari Silomäki and Juha Suonpää*"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""Dr. **Carlos Idrobo**"", ""amount_raw"": ""3000 e"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""notes"": ""Dropped academic title 'Dr.' from recipient_name."", ""chunk_id"": ""006"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2020,Laura Nissinen,individual,Ensimmäiset suomalaiset lehtikuvaajanaiset,tutkimushankkeeseen,5000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.9,False,,"{""source_quote"": ""TaM **Laura Nissinen**, 5000 e tutkimushankkeeseen Ensimmäiset suomalaiset lehtikuvaajanaiset"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""TaM **Laura Nissinen**"", ""amount_raw"": ""5000 e"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""notes"": ""Dropped academic title 'TaM' from recipient_name."", ""chunk_id"": ""006"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2020,Tuuli Matila,individual,Sotiemme kuvallinen perintö: SA-kuvat ja kansallinen muisti,väitöskirjan artikkeliin,2000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.9,False,,"{""source_quote"": ""FM **Tuuli Matila** 2000 e väitöskirjan artikkeliin *Sotiemme kuvallinen perintö: SA-kuvat ja kansallinen muisti*"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""FM **Tuuli Matila**"", ""amount_raw"": ""2000 e"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""notes"": ""Dropped academic title 'FM' from recipient_name."", ""chunk_id"": ""006"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2019,Asko Mäkelä,individual,Rakennettu suurmies – Alvar Aallon maineen rakentuminen valokuvina,artikkeliin Rakennettu suurmies – Alvar Aallon maineen rakentuminen valokuvina,3000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.9,False,,"{""source_quote"": ""FL **Asko Mäkelä**, 3000 e artikkeliin *Rakennettu suurmies – Alvar Aallon maineen rakentuminen valokuvina*"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""**Asko Mäkelä**"", ""amount_raw"": ""3000 e"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""007"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2019,Harri Kalha,individual,Piktorialismia postitse: Valokuvan taide ja teollinen valokuvatuotanto,artikkeliin Piktorialismia postitse: Valokuvan taide ja teollinen valokuvatuotanto,4000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.9,False,,"{""source_quote"": ""FT **Harri Kalha**, 4000 e artikkeliin *Piktorialismia postitse: Valokuvan taide ja teollinen valokuvatuotanto*"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""**Harri Kalha**"", ""amount_raw"": ""4000 e"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""007"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2019,Mervi Löfgren,individual,,artikkeliin valokuvaaja Marja Vuorelaisesta,3000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.9,False,,"{""source_quote"": ""TaT **Mervi Löfgren**, 3000 e artikkeliin valokuvaaja Marja Vuorelaisesta"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""**Mervi Löfgren**"", ""amount_raw"": ""3000 e"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""007"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2018,Jane Vuorinen,individual,Sculptural Forms and Displays in Contemporary Photographic Art,väitöskirjan artikkeliin,2000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,,0.8,False,,"{""source_quote"": ""**Jane Vuoriselle** 2000 euroa"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""FM **Jane Vuoriselle**"", ""amount_raw"": ""2000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (vuorinen not in 'FM **Jane Vuoriselle**'): check spelling""], ""notes"": ""Name was inflected (Vuoriselle) and title FM dropped to reach nominative form 'Jane Vuorinen'."", ""chunk_id"": ""008"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2018,Julia Kartesalo,individual,Alfred Nybom's formation as a photographer – Encounters and influences in Germany and Austria in the early 1900s,artikkeliin,3000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,,0.8,False,,"{""source_quote"": ""**Julia Kartesalolle** 3000 euroa"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""FM **Julia Kartesalolle**"", ""amount_raw"": ""3000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (kartesalo not in 'FM **Julia Kartesalolle**'): check spelling""], ""notes"": ""Name was inflected (Kartesalolle) and title FM dropped to reach nominative form 'Julia Kartesalo'."", ""chunk_id"": ""008"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2018,Matti Niemi,individual,,valokuvaaja Ismo Höltön elämäntarinan kirjoittamiseen,4000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,,0.8,False,,"{""source_quote"": ""**Matti Niemelle** 4000 euroa"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""valokuvaaja **Matti Niemelle**"", ""amount_raw"": ""4000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (niemi not in 'valokuvaaja **Matti Niemelle**'): check spelling""], ""notes"": ""Name was inflected (Niemelle) and occupation 'valokuvaaja' dropped to reach nominative form 'Matti Niemi'."", ""chunk_id"": ""008"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2018,Miklos Gaál ja Tuukka Kaila,group,Materiaalin ja aineettomuuden tuntu. Valokuvan vedostaminen ilmaisullisena elementtinä,artikkeliin,2000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,,0.8,False,,"{""source_quote"": ""**Miklos Gaálille** ja TaM **Tuukka Kailalle** 2000 euroa"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""TaM **Miklos Gaálille** ja TaM **Tuukka Kailalle**"", ""amount_raw"": ""2000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (gaál, kaila not in 'TaM **Miklos Gaálille** ja TaM **Tuukka Kailalle**'): check spelling""], ""notes"": ""Names were in inflected form (Gaálille, Kailalle) and titles (TaM) dropped/undone to nominative; joint recipients combined onto one row."", ""chunk_id"": ""008"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2018,Tiina Salmi,individual,Do it yourself – Embodied Agencies in Self-Portrait Photography of the 2010s,väitöskirjatutkimukseen,4000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,,0.8,False,,"{""source_quote"": ""**Tiina Salmialle** 4000 euroa"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""FM **Tiina Salmialle**"", ""amount_raw"": ""4000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (salmi not in 'FM **Tiina Salmialle**'): check spelling""], ""notes"": ""Name was inflected (Salmialle) and title FM dropped to reach nominative form 'Tiina Salmi'."", ""chunk_id"": ""008"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2017,Kati Lintonen,individual,Biosentristen näkökulmien mahdollisuudet 1800-luvun suomalaisen luontoaiheisen valokuvan tarkastelussa,artikkeliin,2000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.8,False,,"{""source_quote"": ""FT Kati Lintoselle 2 000 euroa artikkeliin *Biosentristen näkökulmien mahdollisuudet 1800-luvun suomalaisen luontoaiheisen valokuvan tarkastelussa*,"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""FT Kati Lintoselle"", ""amount_raw"": ""2 000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (lintonen not in 'FT Kati Lintoselle'): check spelling""], ""notes"": ""Name was in inflected dative form (Lintoselle) and undone to nominative; title FT dropped."", ""chunk_id"": ""009"", ""run_id"": ""valokuvataiteen-museo""}"
valokuvataiteen-museo,general,2017,Olli Kleemola,individual,Sodan kuvat muistin rakennuspuina – valokuvateosten luoma kuva Suomen sodista,post doc –tutkimukseen,4000,EUR,https://www.valokuvataiteenmuseo.fi/fi/museoinfo/apurahat-ja-palkinnot/tutkimusapurahat,valokuvatutkimus,0.8,False,,"{""source_quote"": ""FT Olli Kleemolalle 4 000 euroa post doc –tutkimukseen *Sodan kuvat muistin rakennuspuina – valokuvateosten luoma kuva Suomen sodista*,"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen valokuvataiteen museo"", ""recipient_raw"": ""FT Olli Kleemolalle"", ""amount_raw"": ""4 000 euroa"", ""agent_confidence"": 0.8, ""rule_score"": 0.9, ""review_reasons"": [""recipient_name rewritten from source (kleemola not in 'FT Olli Kleemolalle'): check spelling""], ""notes"": ""Name was in inflected dative form (Kleemolalle) and undone to nominative; title FT dropped."", ""chunk_id"": ""009"", ""run_id"": ""valokuvataiteen-museo""}"
